Precision,Recall,Threshold
0.7875110660073845,0.9937874659400545,1.991874494640076e-07
0.7875280704784937,0.9937874659400545,1.9936098149974252e-07
0.7875450756839628,0.9937874659400545,1.9941145692150686e-07
0.7875620816238393,0.9937874659400545,2.0157005042502996e-07
0.787579088298171,0.9937874659400545,2.0229955173480372e-07
0.7875960957070053,0.9937874659400545,2.0274823800482626e-07
0.7876131038503897,0.9937874659400545,2.028289677937817e-07
0.7876301127283721,0.9937874659400545,2.034640811250674e-07
0.7876471223409999,0.9937874659400545,2.03948927929907e-07
0.7876425362819627,0.9937602179836512,2.0396329222330357e-07
0.7876595468976092,0.9937602179836512,2.0464130281490003e-07
0.7876765582480239,0.9937602179836512,2.0469394494933934e-07
0.7876935703332542,0.9937602179836512,2.0547215065755048e-07
0.7877105831533477,0.9937602179836512,2.0592294513378978e-07
0.7877275967083522,0.9937602179836512,2.062247139792855e-07
0.7877230117931661,0.9937329700272479,2.06726426857876e-07
0.7877400263515995,0.9937329700272479,2.070991023471347e-07
0.7877570416450665,0.9937329700272479,2.0727841820588218e-07
0.7877740576736149,0.9937329700272479,2.074794902261566e-07
0.7877910744372921,0.9937329700272479,2.0884694039346103e-07
0.7878080919361459,0.9937329700272479,2.0964505219326896e-07
0.7878251101702238,0.9937329700272479,2.107972192620494e-07
0.7878421291395735,0.9937329700272479,2.1122929182227128e-07
0.7878591488442428,0.9937329700272479,2.1227172085163422e-07
0.7878761692842792,0.9937329700272479,2.123510840680259e-07
0.7878931904597304,0.9937329700272479,2.128221410174691e-07
0.7879102123706441,0.9937329700272479,2.1297497094242205e-07
0.7879272350170679,0.9937329700272479,2.1372529084682498e-07
0.7879226531273631,0.9937057220708447,2.1530532085430018e-07
0.7879396767781522,0.9937057220708447,2.158731830788109e-07
0.7879567011645745,0.9937057220708447,2.1804862784786293e-07
0.7879737262866773,0.9937057220708447,2.1818056247979325e-07
0.7879907521445085,0.9937057220708447,2.1850015752544918e-07
0.7880077787381158,0.9937057220708447,2.1906550509733575e-07
0.7880248060675469,0.9937057220708447,2.1911910846480969e-07
0.7880418341328493,0.9937057220708447,2.1924746196006384e-07
0.7880588629340709,0.9937057220708447,2.1943225033690278e-07
0.7880758924712594,0.9937057220708447,2.1953873098575796e-07
0.7880929227444624,0.9937057220708447,2.1961672418748897e-07
0.7881099537537278,0.9937057220708447,2.204258659640775e-07
0.7881269854991031,0.9937057220708447,2.2100898244345992e-07
0.7881440179806363,0.9937057220708447,2.2101369112343323e-07
0.7881610511983748,0.9937057220708447,2.2134013580590503e-07
0.7881780851523665,0.9937057220708447,2.2218423585932584e-07
0.7881951198426592,0.9937057220708447,2.2292137664721399e-07
0.7882121552693006,0.9937057220708447,2.2399041909104264e-07
0.7882291914323384,0.9937057220708447,2.2554041503107848e-07
0.7882462283318203,0.9937057220708447,2.268262522721177e-07
0.7882416513563169,0.9936784741144414,2.275121449266665e-07
0.7882586892616289,0.9936784741144414,2.2778616374804869e-07
0.7882757279035082,0.9936784741144414,2.2954443741280072e-07
0.7882711512688599,0.9936512261580381,2.2976553743050728e-07
0.788288190916755,0.9936512261580381,2.3039836084894261e-07
0.7883052313013402,0.9936512261580381,2.3088948399560113e-07
0.7883222724226637,0.9936512261580381,2.3136907480675956e-07
0.7883393142807731,0.9936512261580381,2.31775172594833e-07
0.7883563568757161,0.9936512261580381,2.3211407954356738e-07
0.7883734002075407,0.9936512261580381,2.3467415766680555e-07
0.7883904442762945,0.9936512261580381,2.348329095308324e-07
0.7884074890820253,0.9936512261580381,2.3544195418774225e-07
0.7884245346247811,0.9936512261580381,2.3569953793019974e-07
0.7884199602179365,0.9936239782016348,2.3594998893058002e-07
0.7884370067674212,0.9936239782016348,2.3701909102126947e-07
0.788454054054054,0.9936239782016348,2.3739174355147923e-07
0.7884711020778827,0.9936239782016348,2.385278077797213e-07
0.7884665282823041,0.9935967302452317,2.3898544126286347e-07
0.788483577313123,0.9935967302452317,2.3994468762720473e-07
0.7884790035894996,0.9935694822888284,2.430441397092777e-07
0.7884960536274191,0.9935694822888284,2.4366419390817837e-07
0.7885131044027334,0.9935694822888284,2.4503085780309026e-07
0.7885301559154899,0.9935694822888284,2.450324292135294e-07
0.7885472081657368,0.9935694822888284,2.455528551713748e-07
0.7885642611535217,0.9935694822888284,2.4597613678935206e-07
0.7885813148788927,0.9935694822888284,2.483190782336805e-07
0.7885983693418975,0.9935694822888284,2.484981809442841e-07
0.7885937973095722,0.9935422343324251,2.4914022712471157e-07
0.7886108527802409,0.9935422343324251,2.50210474328205e-07
0.7886279089886669,0.9935422343324251,2.511443217961216e-07
0.7886449659348979,0.9935422343324251,2.5182883025726523e-07
0.7886620236189817,0.9935422343324251,2.526852831538607e-07
0.7886790820409664,0.9935422343324251,2.5341536118834266e-07
0.7886961412008998,0.9935422343324251,2.5401412930528384e-07
0.7887132010988298,0.9935422343324251,2.5564812063652747e-07
0.7887086307592472,0.9935149863760218,2.5629434970454763e-07
0.7887256916654048,0.9935149863760218,2.564374164475247e-07
0.7887427533096825,0.9935149863760218,2.568245713989374e-07
0.7887598156921279,0.9935149863760218,2.5855810405495016e-07
0.7887768788127894,0.9935149863760218,2.607766349003952e-07
0.7887939426717144,0.9935149863760218,2.6101164492344915e-07
0.7887893734856352,0.9934877384196186,2.615706898039951e-07
0.7888064383532007,0.9934877384196186,2.623292416452796e-07
0.7888235039591537,0.9934877384196186,2.629168391470368e-07
0.7888405703035417,0.9934877384196186,2.635080103482618e-07
0.7888360017308524,0.9934604904632153,2.6395686742560235e-07
0.7888530690841429,0.9934604904632153,2.6457638674470064e-07
0.788848500584188,0.993433242506812,2.645812077797137e-07
0.7888655689464915,0.993433242506812,2.647366437483729e-07
0.7888610005193006,0.9934059945504087,2.6550731523952197e-07
0.7888780698907282,0.9934059945504087,2.655899480729078e-07
0.788873501536331,0.9933787465940055,2.6665901958480147e-07
0.7888905719169931,0.9933787465940055,2.671996921581648e-07
0.7889076430364408,0.9933787465940055,2.67511601046019e-07
0.788924714894722,0.9933787465940055,2.677061960459222e-07
0.7889201471542956,0.9933514986376022,2.6780161088419977e-07
0.7889372200220737,0.9933514986376022,2.682029824799124e-07
0.7889326523545707,0.9933242506811989,2.683931476878385e-07
0.7889497262319562,0.9933242506811989,2.6925027851535084e-07
0.7889668008483747,0.9933242506811989,2.7073413202398013e-07
0.788983876203874,0.9933242506811989,2.7075585177286114e-07
0.7889793091507229,0.9932970027247956,2.7181664990932304e-07
0.7889963855160921,0.9932970027247956,2.718914264682902e-07
0.7890134626206657,0.9932970027247956,2.7204488968285593e-07
0.7890305404644921,0.9932970027247956,2.74179464033685e-07
