FPR,TPR,Threshold
0.013738317757009346,0.37779291553133515,0.9804245958112581
0.013738317757009346,0.3798637602179836,0.9800687676402489
0.013831775700934579,0.3798637602179836,0.9800611961338048
0.013831775700934579,0.38046321525885557,0.9799034192149211
0.013925233644859814,0.38046321525885557,0.9799017634885568
0.013925233644859814,0.38076294277929157,0.9798840192476389
0.014018691588785047,0.38076294277929157,0.9798809044124469
0.014018691588785047,0.38204359673024524,0.9796146444258118
0.01411214953271028,0.38204359673024524,0.9796142998180127
0.01411214953271028,0.3837057220708447,0.9793163746898347
0.014205607476635514,0.3837057220708447,0.979312439603726
0.014205607476635514,0.3838692098092643,0.9792687661295719
0.014299065420560747,0.3838692098092643,0.97926573742209
0.014299065420560747,0.38392370572207085,0.9792638571814786
0.014392523364485982,0.38392370572207085,0.9792598669685104
0.014392523364485982,0.38427792915531334,0.9791858846101171
0.014485981308411215,0.38427792915531334,0.979182748707969
0.014485981308411215,0.3843869209809264,0.9791367429170936
0.014579439252336448,0.3843869209809264,0.9791352015145065
0.014579439252336448,0.3849591280653951,0.9790315832353281
0.014672897196261683,0.3849591280653951,0.9790229815211188
0.014672897196261683,0.3874659400544959,0.978368570567376
0.014766355140186916,0.3874659400544959,0.9783668260743084
0.014766355140186916,0.3897275204359673,0.9777974662435994
0.014859813084112149,0.3897275204359673,0.9777953922960861
0.014859813084112149,0.3935967302452316,0.9768669067638465
0.014953271028037384,0.3935967302452316,0.9768660666121796
0.014953271028037384,0.39722070844686647,0.9759449823343966
0.015046728971962617,0.39722070844686647,0.9759301173990216
0.015046728971962617,0.39841961852861035,0.975650552263725
0.01514018691588785,0.39841961852861035,0.9756456750291892
0.01514018691588785,0.40119891008174385,0.9749198769886893
0.015233644859813085,0.40119891008174385,0.974919509855375
0.015233644859813085,0.40362397820163487,0.974228808402019
0.015327102803738318,0.40362397820163487,0.9742178100779123
0.015327102803738318,0.4050408719346049,0.9738712251723204
0.01542056074766355,0.4050408719346049,0.9738680310315565
0.01542056074766355,0.4076566757493188,0.9732497370219705
0.015514018691588785,0.4076566757493188,0.9732480460480454
0.015514018691588785,0.41103542234332424,0.9724588521465185
0.015607476635514018,0.41103542234332424,0.9724457018934474
0.015607476635514018,0.41267029972752045,0.9719197630191329
0.015700934579439253,0.41267029972752045,0.9719161620686907
0.015700934579439253,0.41275204359673023,0.97188123916488
0.015794392523364485,0.41275204359673023,0.9718778429493303
0.015794392523364485,0.4139237057220708,0.9715043045627054
0.01588785046728972,0.4139237057220708,0.971503066714382
0.01588785046728972,0.4140599455040872,0.9714299000056084
0.015981308411214954,0.4140599455040872,0.9714277809562653
0.015981308411214954,0.4144141689373297,0.9712971058632971
0.016074766355140185,0.4144141689373297,0.9712907718209748
0.016074766355140185,0.4147138964577657,0.971186849846274
0.01616822429906542,0.4147138964577657,0.9711802869881799
0.01616822429906542,0.41479564032697547,0.9711766856975992
0.016261682242990655,0.41479564032697547,0.9711720576958408
0.016261682242990655,0.414850136239782,0.9711669248754667
0.016355140186915886,0.414850136239782,0.971155801032341
0.016355140186915886,0.416158038147139,0.9708516832402354
