FPR,TPR,Threshold
0.12289719626168225,0.5737057220708447,0.6533333333333333
0.12467289719626168,0.5795367847411445,0.65
0.1264485981308411,0.5854768392370572,0.6466666666666666
0.12869158878504672,0.590708446866485,0.6433333333333333
0.13130841121495326,0.5963215258855585,0.64
0.1333644859813084,0.6017983651226158,0.6366666666666667
0.13551401869158877,0.6072479564032698,0.6333333333333333
0.13822429906542055,0.6123978201634878,0.63
0.1405607476635514,0.6187193460490463,0.6266666666666667
0.14327102803738317,0.6243869209809264,0.6233333333333333
0.14523364485981308,0.6297002724795641,0.62
0.14738317757009345,0.6352588555858311,0.6166666666666667
0.15,0.6403814713896457,0.6133333333333333
0.15271028037383177,0.6455040871934605,0.61
0.15514018691588785,0.6505449591280654,0.6066666666666667
0.15700934579439252,0.6558038147138965,0.6033333333333334
0.1588785046728972,0.6604087193460491,0.6
0.1616822429906542,0.6660762942779291,0.5966666666666667
0.16532710280373833,0.6715531335149864,0.5933333333333334
0.16822429906542055,0.6770027247956403,0.59
0.17065420560747663,0.6813079019073569,0.5866666666666667
0.1741121495327103,0.6859400544959128,0.5833333333333334
0.1769158878504673,0.691607629427793,0.58
0.18,0.6969482288828338,0.5766666666666667
0.18214953271028037,0.7021798365122616,0.5733333333333334
0.18467289719626168,0.707574931880109,0.57
0.18766355140186916,0.7127792915531335,0.5666666666666667
0.19,0.7187738419618529,0.5633333333333334
0.19280373831775702,0.7238964577656676,0.56
0.19598130841121494,0.7289645776566758,0.5566666666666666
0.1997196261682243,0.7343596730245232,0.5533333333333333
0.20317757009345794,0.7395640326975477,0.55
0.20598130841121495,0.7450136239782016,0.5466666666666666
0.20869158878504673,0.7501362397820164,0.5433333333333333
0.21261682242990654,0.7543596730245231,0.54
0.21560747663551402,0.7588010899182561,0.5366666666666666
0.2202803738317757,0.7634877384196185,0.5333333333333333
0.22345794392523363,0.7682561307901907,0.53
0.22700934579439253,0.7727792915531335,0.5266666666666666
0.23046728971962616,0.7779291553133515,0.5233333333333333
0.23373831775700935,0.7815258855585832,0.52
0.2388785046728972,0.7863487738419619,0.5166666666666667
0.2422429906542056,0.7904359673024524,0.5133333333333333
0.2463551401869159,0.7952316076294278,0.51
0.25,0.7997275204359673,0.5066666666666667
0.25345794392523363,0.803242506811989,0.5033333333333333
0.2578504672897196,0.8074114441416894,0.5
0.2622429906542056,0.8113896457765668,0.49666666666666665
0.26514018691588787,0.8155313351498638,0.49333333333333335
0.2688785046728972,0.8198365122615804,0.49
0.2733644859813084,0.8239237057220709,0.4866666666666667
0.27766355140186916,0.8282288828337875,0.48333333333333334
0.28177570093457943,0.8321798365122616,0.48
0.2851401869158878,0.8357493188010899,0.4766666666666667
0.2898130841121495,0.8390735694822888,0.47333333333333333
0.29411214953271025,0.8422615803814714,0.47
0.29934579439252335,0.8452316076294278,0.4666666666666667
0.3034579439252336,0.8488283378746594,0.4633333333333333
0.30785046728971965,0.852125340599455,0.46
0.3130841121495327,0.8547683923705722,0.45666666666666667
0.31588785046728973,0.8582016348773842,0.4533333333333333
0.3213084112149533,0.8609536784741144,0.45
0.32542056074766357,0.864141689373297,0.44666666666666666
0.33,0.867574931880109,0.44333333333333336
0.33514018691588787,0.8705722070844687,0.44
0.33925233644859815,0.8735967302452317,0.43666666666666665
0.3450467289719626,0.8763215258855586,0.43333333333333335
0.3490654205607477,0.8791008174386921,0.43
0.35317757009345796,0.8823705722070845,0.4266666666666667
0.3585046728971963,0.8851771117166213,0.42333333333333334
0.3632710280373832,0.8874386920980927,0.42
0.3688785046728972,0.8899727520435967,0.4166666666666667
0.37373831775700933,0.8921525885558583,0.41333333333333333
0.37850467289719625,0.8953133514986376,0.41
0.3833644859813084,0.8980381471389646,0.4066666666666667
0.38794392523364485,0.9008446866485014,0.4033333333333333
0.39299065420560747,0.9028610354223433,0.4
0.3978504672897196,0.9053678474114442,0.39666666666666667
0.4035514018691589,0.907983651226158,0.3933333333333333
0.40925233644859815,0.9100544959128065,0.39
0.4150467289719626,0.912125340599455,0.38666666666666666
0.4208411214953271,0.914141689373297,0.38333333333333336
0.42626168224299066,0.9167847411444142,0.38
0.4330841121495327,0.9187193460490464,0.37666666666666665
0.4383177570093458,0.9205994550408719,0.37333333333333335
0.4446728971962617,0.9222888283378746,0.37
0.44906542056074766,0.9243051771117167,0.36666666666666664
0.4546728971962617,0.9261035422343324,0.36333333333333334
0.46102803738317755,0.9278474114441417,0.36
0.4685981308411215,0.9296730245231608,0.3566666666666667
0.47373831775700936,0.9314713896457766,0.35333333333333333
0.4794392523364486,0.9332152588555859,0.35
0.48672897196261683,0.935040871934605,0.3466666666666667
0.4934579439252336,0.9371389645776567,0.3433333333333333
0.4976635514018692,0.9384196185286103,0.34
0.5039252336448599,0.9402452316076294,0.33666666666666667
0.5100934579439252,0.941825613079019,0.3333333333333333
0.5172897196261682,0.9432152588555859,0.33
0.5238317757009345,0.944441416893733,0.32666666666666666
0.5307476635514019,0.9461852861035422,0.3233333333333333
0.5370093457943925,0.9476021798365123,0.32
0.5430841121495327,0.9489100817438693,0.31666666666666665
0.5506542056074767,0.9501634877384196,0.31333333333333335
0.5574766355140187,0.9512261580381471,0.31
0.564018691588785,0.9524795640326975,0.30666666666666664
0.5707476635514018,0.9534604904632152,0.30333333333333334
0.5773831775700935,0.9547683923705722,0.3
0.5841121495327103,0.9557220708446866,0.2966666666666667
